person_id,gender,age,mailing_locality,is_in_france,year_joined,year_last_membership,type_cfai_membership,is_society_member,duration_program_years,duration_membership_years,code_group_membership_change,is_on_professional_leave,employment_status,employer_type,seniority,churned
6946037,Female,37.0,France,True,2019,2025,Regular,True,1,7,0,False,Employed,Credit Rating Agency/Firm/Bureau,Entry-Level,False
7098658,Female,36.0,France,True,2022,2024,Regular,True,8,3,0,False,Employed,Asset Management/Investment Firm,Executive-Level,True
6856301,Male,34.0,North Africa,False,2017,2018,Non-member,False,5,2,0,False,Unemployed,Other (please specify),Other,True
7042141,Female,44.0,France,True,2021,2025,Candidate,True,11,5,0,False,Employed,"Utilities (e.g., Oil and Gas, Energy)",Senior-Level,False
8494476,Male,30.0,France,True,2022,2025,Regular,True,5,4,0,False,Employed,Other (please specify),C-Suite,False
6930039,Male,37.0,France,True,2018,2025,Regular,True,2,8,0,False,Employed,Government or Regulator,Early/Mid-Level,False
7013088,Female,47.0,France,True,2019,2025,Regular,True,6,7,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Mid-Level,False
8505045,Male,29.0,North Africa,False,2023,2023,Non-member,False,6,1,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
6888676,Female,33.0,Europe excl France,False,2022,2023,Regular,False,4,2,3,False,Employed,Government or Regulator,Senior-Level,True
8538057,Male,32.0,France,True,2022,2025,Regular,True,6,4,0,False,Employed,Sovereign Wealth Fund,Mid-Level,False
6857200,Male,37.0,France,True,2017,2018,Non-member,False,1,2,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6767972,Male,40.0,France,True,2018,2024,Regular,True,7,7,0,False,Employed,Consulting Firm,Senior-Level,True
7058439,Male,32.0,France,True,2018,2022,Regular,False,2,5,1,False,Employed,Investment Bank,Executive-Level,True
2259495,Male,43.0,France,True,2017,2025,Regular,True,11,9,0,False,Employed,Information Technology or Software,Mid-Level,False
7061920,Female,34.0,France,True,2018,2022,Non-member,False,2,5,0,False,Employed,Consulting Firm,Early/Mid-Level,True
7086945,Male,33.0,France,True,2019,2025,Regular,True,1,7,0,False,Employed,Investment Bank,Senior-Level,False
6903954,Female,44.0,France,True,2017,2020,Non-member,False,5,4,0,False,Employed,Commercial Bank,Senior-Level,True
6716148,Male,35.0,North Africa,False,2019,2025,Regular,False,3,7,3,False,Employed,Information Technology or Software,Senior-Level,True
6978798,Female,42.0,Europe excl France,False,2021,2022,Non-member,False,8,2,3,False,Employed,Other (please specify),Senior-Level,True
7019838,Male,36.0,France,True,2019,2020,Regular,False,6,2,1,True,Employed,Information Technology or Software,Executive-Level,True
7046192,Male,37.0,France,True,2019,2020,Non-member,False,11,2,0,False,Employed,Other (please specify),Senior-Level,True
6955066,Male,40.0,France,True,2019,2025,Regular,True,7,7,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6968908,Female,31.0,France,True,2021,2025,Regular,True,7,5,0,False,Employed,Credit Rating Agency/Firm/Bureau,Senior-Level,False
6416644,Male,44.0,France,True,2021,2024,Regular,True,12,4,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Early/Mid-Level,True
6974419,Male,56.0,France,True,2017,2025,Regular,True,4,9,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
384841,Female,47.0,France,True,2007,2025,Regular,True,4,19,0,False,Employed,University/Educational Institution,Early/Mid-Level,False
694801,Male,60.0,France,True,2001,2025,Regular,True,1,25,0,False,Employed,Asset Management/Investment Firm,C-Suite,False
613660,Male,52.0,France,True,2012,2025,Regular,True,18,14,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
444448,Male,51.0,France,True,2008,2025,Regular,True,3,18,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
457294,Male,43.0,France,True,2014,2024,Regular,True,1,11,0,False,Employed,Commercial Bank,Early/Mid-Level,True
6143484,Male,41.0,France,True,2012,2019,Non-member,False,5,8,1,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
418691,Male,44.0,France,True,2009,2024,Regular,True,7,16,0,False,Employed,Consulting Firm,Senior-Level,True
440560,Male,47.0,France,True,2009,2025,Regular,True,4,17,0,False,Self-employed,Information Technology or Software,C-Suite,False
381470,Male,55.0,Europe excl France,False,2007,2023,Regular,False,1,17,3,False,Employed,Asset Management/Investment Firm,Mid-Level,True
421374,Male,44.0,France,True,2008,2024,Regular,True,4,17,0,False,Employed,Insurance,C-Suite,True
436995,Male,57.0,France,True,2009,2025,Regular,True,4,17,0,False,Employed,Asset Management/Investment Firm,C-Suite,False
736580,Male,51.0,France,True,2001,2024,Regular,True,3,24,0,False,Employed,Manufacturing,C-Suite,True
7107069,Male,41.0,France,True,2016,2022,Regular,False,3,7,1,False,Employed,Insurance,Senior-Level,True
723434,Female,67.0,France,True,2002,2025,Regular,True,1,24,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
377041,Male,50.0,France,True,2005,2024,Regular,False,1,20,1,False,Employed,Consulting Firm,Executive-Level,True
708972,Male,53.0,France,True,2023,2025,Regular,True,1,3,0,True,Retired,Other (please specify),Other,False
716503,Male,54.0,France,True,2003,2025,Regular,True,1,23,0,False,Employed,Asset Management/Investment Firm,C-Suite,False
638154,Male,61.0,France,True,2002,2024,Regular,True,1,23,0,False,Unemployed,Other (please specify),Other,True
678645,Female,59.0,France,True,2001,2024,Regular,True,4,24,0,False,Employed,Commercial Bank,Senior-Level,True
446633,Male,42.0,France,True,2008,2023,Regular,False,1,16,1,False,Employed,Asset Management/Investment Firm,Executive-Level,True
666648,Female,65.0,France,True,2002,2018,Non-member,False,1,17,0,False,Employed,Asset Management/Investment Firm,Executive-Level,True
751623,Male,51.0,France,True,2001,2025,Regular,True,4,25,0,False,Employed,Asset Management/Investment Firm,Mid-Level,False
808408,Female,61.0,France,True,2002,2024,Regular,True,1,23,0,False,Employed,Asset Management/Investment Firm,C-Suite,True
412746,Female,45.0,France,True,2007,2019,Non-member,False,1,13,0,False,Employed,Other (please specify),Early/Mid-Level,True
728257,Male,55.0,France,True,2003,2020,Regular,False,5,18,1,False,Employed,Asset Management/Investment Firm,Executive-Level,True
445838,Male,42.0,United Kingdom,False,2020,2025,Regular,True,2,6,0,False,Employed,Brokerage,Early/Mid-Level,False
745924,Female,58.0,France,True,2000,2018,Non-member,False,1,19,0,True,Retired,Other (please specify),Other,True
2223816,Male,50.0,North America,False,2018,2025,Regular,True,2,8,0,False,Employed,Other (please specify),Early/Mid-Level,False
789452,Male,53.0,France,True,2019,2020,Non-member,False,1,2,0,False,Retired,Other (please specify),Other,True
744716,Male,54.0,France,True,2004,2025,Regular,True,7,22,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
900447,Male,58.0,France,True,2005,2018,Non-member,False,1,14,0,False,Employed,Commercial Bank,Executive-Level,True
872293,Female,59.0,France,True,2009,2024,Regular,True,3,16,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
855180,Male,51.0,France,True,2002,2025,Regular,True,1,24,0,False,Employed,Insurance,C-Suite,False
814774,Male,49.0,France,True,2003,2024,Regular,True,1,22,0,False,Employed,Brokerage,Mid-Level,True
843841,Male,57.0,France,True,2003,2025,Regular,True,1,23,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6148169,Female,49.0,France,True,2010,2022,Non-member,False,4,13,0,False,Employed,Brokerage,Senior-Level,True
858424,Male,59.0,France,True,2002,2024,Regular,True,1,23,0,False,Employed,Central Bank,Senior-Level,True
875254,Male,54.0,France,True,2002,2018,Regular,False,1,17,0,False,Employed,Asset Management/Investment Firm,C-Suite,True
3030847,Male,45.0,France,True,2010,2025,Regular,True,3,16,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
837865,Male,51.0,France,True,2001,2025,Regular,True,1,25,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
889361,Male,48.0,France,True,2005,2024,Regular,True,1,20,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
925180,Male,51.0,France,True,2003,2019,Non-member,False,3,17,0,False,Self-employed,Other (please specify),Other,True
3033116,Male,44.0,France,True,2015,2025,Regular,True,10,11,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
939860,Male,51.0,France,True,2002,2025,Regular,True,3,24,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
997086,Male,48.0,France,True,2023,2025,Regular,True,4,3,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
2245351,Male,41.0,France,True,2016,2017,Regular,False,2,2,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
845365,Female,56.0,France,True,2002,2025,Regular,True,3,24,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
6164253,Male,42.0,France,True,2013,2017,Non-member,False,3,5,0,False,Employed,Other (please specify),Senior-Level,True
955247,Male,47.0,United Kingdom,False,2005,2025,Regular,True,3,21,0,False,Employed,Asset Management/Investment Firm,Entry-Level,False
867306,Male,53.0,France,True,2001,2025,Regular,True,1,25,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
855493,Male,56.0,France,True,2005,2025,Regular,True,1,21,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,C-Suite,False
6288166,Male,41.0,Europe excl France,False,2022,2023,Regular,False,1,2,3,False,Employed,Asset Management/Investment Firm,Executive-Level,True
3047845,Male,45.0,France,True,2010,2025,Regular,True,2,16,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
2228209,Male,43.0,France,True,2014,2025,Regular,True,1,12,0,False,Employed,Government or Regulator,Mid-Level,False
862086,Male,63.0,France,True,2002,2021,Non-member,False,1,20,0,False,Employed,Asset Management/Investment Firm,Executive-Level,True
928165,Male,53.0,Europe excl France,False,2005,2024,Regular,True,4,20,0,False,Employed,Asset Management/Investment Firm,Executive-Level,True
6202373,Male,46.0,France,True,2013,2019,Regular,False,1,7,1,False,Employed,Investment Bank,Mid-Level,True
969954,Female,50.0,France,True,2003,2019,Regular,False,1,17,1,False,Employed,Asset Management/Investment Firm,Executive-Level,True
6162599,Male,43.0,France,True,2012,2025,Regular,True,1,14,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6447318,Male,46.0,France,True,2013,2025,Regular,True,1,13,0,False,Employed,Investment Bank,Mid-Level,False
6175309,Male,41.0,France,True,2022,2025,Regular,True,8,4,0,False,Employed,Investment Bank,Mid-Level,False
6238508,Male,43.0,France,True,2010,2012,Regular,False,2,3,0,False,Employed,Investment Bank,Early/Mid-Level,True
6538226,Male,46.0,France,True,2012,2022,Regular,False,1,11,1,False,Employed,Commercial Bank,Executive-Level,True
6560319,Male,41.0,France,True,2014,2025,Regular,True,4,12,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
2247933,Female,43.0,France,True,2009,2024,Regular,True,3,16,0,False,Employed,Asset Management/Investment Firm,Executive-Level,True
875532,Male,54.0,France,True,2002,2024,Regular,True,1,23,0,False,Employed,Insurance,C-Suite,True
6152956,Male,45.0,United Kingdom,False,2021,2023,Regular,False,6,3,1,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Senior-Level,True
6631628,Male,39.0,France,True,2016,2025,Regular,True,4,10,0,False,Employed,Pension Fund,Early/Mid-Level,False
955984,Male,57.0,France,True,2003,2024,Regular,True,1,22,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Executive-Level,True
992550,Male,48.0,France,True,2005,2015,Regular,False,1,11,0,True,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
2250911,Male,44.0,Europe excl France,False,2022,2025,Regular,True,1,4,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
6437417,Male,39.0,France,True,2013,2022,Regular,False,2,10,1,False,Employed,Consulting Firm,Senior-Level,True
6218695,Male,50.0,France,True,2011,2025,Regular,True,3,15,0,False,Employed,Information Technology or Software,Mid-Level,False
6633939,Male,45.0,France,True,2014,2019,Non-member,False,2,6,0,False,Employed,Brokerage,Senior-Level,True
3027124,Female,47.0,France,True,2009,2025,Regular,True,3,17,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
2261491,Male,39.0,France,True,2019,2025,Regular,True,1,7,0,False,Employed,Manufacturing,Senior-Level,False
6364717,Male,43.0,France,True,2016,2025,Regular,True,6,10,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6088492,Male,42.0,France,True,2011,2025,Regular,True,4,15,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6703912,Female,41.0,France,True,2014,2025,Regular,True,1,12,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6438118,Male,38.0,North Africa,False,2016,2025,Regular,True,4,10,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
2224361,Male,50.0,France,True,2011,2025,Regular,True,1,15,0,False,Self-employed,Other (please specify),Executive-Level,False
6682245,Male,37.0,France,True,2020,2023,Regular,False,1,4,1,False,Employed,Asset Management/Investment Firm,Executive-Level,True
933123,Male,70.0,France,True,2005,2023,Non-member,False,1,19,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6562292,Male,40.0,France,True,2014,2024,Regular,True,4,11,0,False,Employed,Accounting Firm,Early/Mid-Level,True
6334272,Female,43.0,France,True,2013,2023,Non-member,False,1,11,0,False,Employed,Other (please specify),C-Suite,True
6630970,Male,39.0,France,True,2016,2025,Regular,True,1,10,0,False,Employed,Information Technology or Software,Senior-Level,False
6676899,Male,39.0,France,True,2014,2023,Non-member,False,3,10,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Early/Mid-Level,True
6134786,Female,46.0,France,True,2012,2018,Non-member,False,1,7,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
125805,Male,55.0,Europe excl France,False,2004,2010,Regular,False,1,7,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Senior-Level,True
978178,Male,50.0,France,True,2003,2025,Regular,True,1,23,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
3010804,Male,49.0,France,True,2006,2025,Regular,True,3,20,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
6586165,Male,35.0,Latin America,False,2023,2023,Non-member,False,1,1,0,False,Student,Other (please specify),Other,True
978185,Male,51.0,France,True,2005,2009,Regular,False,1,5,0,True,Self-employed,Information Technology or Software,C-Suite,True
6666986,Female,38.0,France,True,2014,2025,Regular,True,3,12,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Executive-Level,False
6054948,Female,44.0,France,True,2014,2025,Regular,True,7,12,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
6152105,Male,40.0,France,True,2012,2018,Regular,False,2,7,1,False,Employed,Asset Management/Investment Firm,Senior-Level,True
950038,Female,46.0,France,True,2004,2025,Regular,True,3,22,0,False,Employed,Investment Bank,Executive-Level,False
7036435,Female,40.0,France,True,2016,2025,Regular,True,3,10,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
931885,Female,48.0,France,True,2008,2025,Regular,True,6,18,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
145915,Male,58.0,France,True,2006,2025,Regular,True,1,20,0,False,Employed,University/Educational Institution,Senior-Level,False
6250409,Male,44.0,France,True,2015,2025,Regular,True,7,11,0,False,Self-employed,Consulting Firm,Mid-Level,False
160659,Male,49.0,France,True,2009,2024,Regular,True,9,16,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
977529,Male,55.0,Europe excl France,False,2005,2025,Regular,True,1,21,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
6361436,Male,41.0,Europe excl France,False,2021,2024,Regular,True,3,4,0,False,Employed,Asset Management/Investment Firm,Executive-Level,True
6128604,Male,42.0,France,True,2011,2020,Non-member,False,4,10,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
846032,Male,56.0,France,True,2003,2025,Regular,True,5,23,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
969235,Male,47.0,France,True,2003,2013,Regular,False,1,11,0,False,Employed,Asset Management/Investment Firm,C-Suite,True
6072245,Male,44.0,France,True,2012,2025,Regular,True,1,14,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
6120573,Female,45.0,North Africa,False,2011,2024,Regular,True,6,14,0,False,Employed,Investment Bank,Senior-Level,True
6197462,Female,41.0,France,True,2011,2022,Non-member,False,3,12,0,False,Employed,Asset Management/Investment Firm,Executive-Level,True
6389735,Male,39.0,Europe excl France,False,2016,2025,Regular,True,7,10,0,False,Employed,Other (please specify),Early/Mid-Level,False
6757148,Female,37.0,France,True,2014,2018,Non-member,False,1,5,0,False,Employed,Other (please specify),Early/Mid-Level,True
106583,Female,59.0,France,True,2004,2025,Regular,True,1,22,0,True,Self-employed,Other (please specify),Other,False
202602,Male,60.0,France,True,2015,2025,Regular,True,3,11,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
351533,Female,48.0,France,True,2019,2024,Regular,False,1,6,1,False,Employed,Insurance,Senior-Level,True
175329,Male,62.0,France,True,2004,2024,Regular,False,1,21,1,False,Employed,Asset Management/Investment Firm,Executive-Level,True
312111,Male,49.0,France,True,2009,2023,Non-member,False,1,15,0,False,Employed,Asset Management/Investment Firm,Executive-Level,True
6581349,Male,42.0,France,True,2013,2025,Regular,True,1,13,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
454571,Male,58.0,France,True,2008,2025,Regular,True,3,18,0,False,Employed,Information Technology or Software,Senior-Level,False
159039,Male,60.0,France,True,2003,2025,Regular,True,3,23,0,False,Employed,Consulting Firm,Early/Mid-Level,False
6700055,Male,40.0,France,True,2015,2023,Regular,False,4,9,1,False,Employed,Brokerage,Executive-Level,True
6164381,Male,48.0,France,True,2011,2025,Regular,True,4,15,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,C-Suite,False
164994,Female,48.0,France,True,2023,2025,Regular,True,6,3,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Executive-Level,False
2255928,Male,48.0,France,True,2010,2017,Non-member,False,1,8,0,False,Unemployed,Other (please specify),Other,True
6595618,Male,40.0,France,True,2014,2017,Non-member,False,1,4,0,False,Employed,Other (please specify),Entry-Level,True
6451953,Male,55.0,France,True,2012,2025,Regular,True,1,14,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6384597,Male,56.0,France,True,2013,2025,Regular,True,1,13,0,False,Employed,Commercial Bank,Executive-Level,False
2249543,Male,45.0,France,True,2011,2019,Non-member,False,3,9,0,False,Employed,Other (please specify),Executive-Level,True
387634,Male,45.0,France,True,2006,2025,Regular,True,3,20,0,False,Employed,Asset Management/Investment Firm,Entry-Level,False
247368,Male,52.0,Europe excl France,False,2024,2025,Regular,True,1,2,2,True,Retired,Other (please specify),Other,False
474974,Male,47.0,France,True,2012,2025,Regular,True,1,14,0,False,Self-employed,Consulting Firm,C-Suite,False
6832334,Female,38.0,France,True,2015,2024,Regular,True,2,10,0,False,Employed,Commercial Bank,Senior-Level,True
6140746,Female,49.0,France,True,2010,2013,Regular,False,1,4,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6583018,Male,38.0,France,True,2013,2014,Non-member,False,1,2,0,False,Employed,Commercial Bank,Mid-Level,True
6125341,Male,40.0,France,True,2016,2025,Regular,True,1,10,0,False,Employed,Central Bank,Senior-Level,False
242475,Male,54.0,France,True,2011,2018,Regular,False,1,8,0,False,Employed,Other (please specify),Executive-Level,True
317035,Male,52.0,Europe excl France,False,2005,2025,Regular,True,1,21,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Executive-Level,False
6434338,Male,41.0,France,True,2012,2025,Regular,True,1,14,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
351623,Male,47.0,France,True,2006,2015,Regular,False,3,10,0,False,Employed,Consulting Firm,Executive-Level,True
376848,Male,49.0,France,True,2006,2022,Regular,False,3,17,1,False,Employed,Asset Management/Investment Firm,Executive-Level,True
7003306,Male,38.0,France,True,2016,2024,Regular,True,3,9,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
6298879,Male,41.0,France,True,2012,2025,Regular,True,4,14,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
429759,Male,44.0,France,True,2009,2025,Regular,True,1,17,0,False,Employed,Asset Management/Investment Firm,Mid-Level,False
6781849,Female,36.0,France,True,2018,2025,Regular,True,4,8,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6633621,Male,40.0,France,True,2015,2025,Regular,True,4,11,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6404959,Female,40.0,France,True,2012,2025,Regular,True,1,14,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6303511,Male,39.0,France,True,2012,2018,Regular,False,1,7,0,False,Employed,Commercial Bank,Senior-Level,True
6813977,Female,40.0,France,True,2016,2020,Regular,False,4,5,1,False,Employed,Manufacturing,Senior-Level,True
387021,Male,46.0,France,True,2006,2024,Regular,True,1,19,0,False,Employed,Asset Management/Investment Firm,Executive-Level,True
6216578,Male,46.0,France,True,2012,2019,Non-member,False,1,8,0,False,Employed,Other (please specify),Early/Mid-Level,True
6130081,Male,44.0,North Africa,False,2010,2025,Regular,True,1,16,0,False,Employed,Asset Management/Investment Firm,C-Suite,False
6945288,Male,37.0,France,True,2015,2025,Regular,True,1,11,0,False,Employed,Asset Management/Investment Firm,Mid-Level,False
878369,Male,47.0,France,True,2014,2025,Regular,True,1,12,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6798899,Male,36.0,France,True,2016,2025,Regular,True,4,10,0,False,Employed,Asset Management/Investment Firm,Mid-Level,False
6418029,Male,38.0,France,True,2013,2025,Regular,True,4,13,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,C-Suite,False
6787667,Female,42.0,France,True,2015,2019,Regular,False,3,5,1,False,Employed,Asset Management/Investment Firm,Executive-Level,True
939037,Female,53.0,France,True,2004,2024,Regular,True,3,21,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
817145,Female,58.0,France,True,2002,2025,Regular,True,3,24,0,False,Employed,Commercial Bank,C-Suite,False
2281445,Male,45.0,United Kingdom,False,2024,2025,Regular,True,2,2,3,False,Employed,Investment Bank,Early/Mid-Level,False
6415607,Female,44.0,France,True,2012,2025,Regular,True,3,14,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
6119233,Male,40.0,France,True,2014,2017,Non-member,False,2,4,0,False,Employed,Securities Exchange,Mid-Level,True
7035914,Male,40.0,France,True,2016,2025,Regular,True,3,10,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
443088,Male,45.0,Europe excl France,False,2015,2019,Non-member,False,1,5,0,False,Employed,Other (please specify),Senior-Level,True
6365918,Female,48.0,Europe excl France,False,2012,2024,Regular,True,4,13,0,False,Employed,Other (please specify),Executive-Level,True
6760733,Male,37.0,France,True,2014,2017,Non-member,False,1,4,0,False,Employed,Other (please specify),Mid-Level,True
129290,Male,47.0,France,True,2010,2025,Regular,True,4,16,0,False,Employed,Asset Management/Investment Firm,C-Suite,False
251279,Male,63.0,France,True,2000,2023,Non-member,False,30,24,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6718254,Male,36.0,France,True,2014,2024,Regular,False,3,11,1,False,Self-employed,Asset Management/Investment Firm,Senior-Level,True
6603820,Male,41.0,France,True,2014,2025,Regular,True,1,12,0,False,Employed,Investment Bank,Senior-Level,False
6737140,Male,42.0,France,True,2016,2022,Non-member,False,5,7,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Senior-Level,True
118160,Female,54.0,France,True,2003,2025,Regular,True,3,23,0,False,Employed,Asset Management/Investment Firm,Entry-Level,False
6454748,Male,37.0,France,True,2013,2023,Non-member,False,1,11,0,False,Employed,Asset Management/Investment Firm,Entry-Level,True
6720780,Male,39.0,France,True,2014,2024,Regular,True,3,11,0,False,Employed,Asset Management/Investment Firm,Executive-Level,True
6395215,Female,39.0,France,True,2011,2025,Regular,True,2,15,0,False,Employed,University/Educational Institution,Senior-Level,False
2277672,Male,47.0,France,True,2010,2025,Regular,True,1,16,0,False,Self-employed,Investment Bank,Senior-Level,False
6850303,Male,43.0,France,True,2016,2025,Regular,True,4,10,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
6586191,Male,41.0,France,True,2014,2018,Regular,False,1,5,1,True,Employed,Other (please specify),Senior-Level,True
2260134,Male,47.0,France,True,2016,2025,Regular,True,1,10,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
199251,Male,52.0,France,True,2006,2025,Regular,True,1,20,0,False,Employed,Investment Bank,Mid-Level,False
6833902,Male,36.0,France,True,2016,2022,Non-member,False,3,7,0,False,Employed,Asset Management/Investment Firm,Mid-Level,True
2277490,Male,42.0,France,True,2015,2025,Regular,True,8,11,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
6934758,Male,40.0,France,True,2015,2025,Regular,True,1,11,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
436159,Male,53.0,France,True,2007,2018,Regular,False,1,12,0,False,Employed,Brokerage,Early/Mid-Level,True
391044,Female,45.0,France,True,2011,2023,Regular,False,3,13,3,False,Employed,Investment Bank,Senior-Level,True
6786289,Male,39.0,France,True,2015,2025,Regular,True,1,11,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
6960925,Male,47.0,France,True,2016,2017,Non-member,False,1,2,0,False,Employed,Other (please specify),Other,True
253375,Male,49.0,France,True,2005,2018,Regular,False,3,14,0,False,Employed,Commercial Bank,Senior-Level,True
6573442,Female,36.0,France,True,2016,2024,Regular,False,6,9,1,False,Employed,Asset Management/Investment Firm,Executive-Level,True
333679,Female,46.0,France,True,2011,2025,Regular,True,9,15,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
370696,Male,45.0,France,True,2010,2025,Regular,True,7,16,0,False,Self-employed,Information Technology or Software,C-Suite,False
6860769,Female,40.0,France,True,2016,2022,Regular,False,1,7,1,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
161866,Male,49.0,France,True,2005,2025,Regular,True,1,21,0,False,Employed,"Utilities (e.g., Oil and Gas, Energy)",Senior-Level,False
301604,Female,46.0,France,True,2007,2025,Regular,True,1,19,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
215216,Female,48.0,France,True,2006,2019,Regular,False,1,14,1,False,Employed,Asset Management/Investment Firm,Executive-Level,True
159996,Male,47.0,France,True,2003,2018,Non-member,False,1,16,0,False,Employed,Other (please specify),Senior-Level,True
343443,Female,50.0,France,True,2006,2024,Regular,False,2,19,1,False,Employed,Asset Management/Investment Firm,Entry-Level,True
118495,Male,51.0,France,True,2016,2020,Non-member,False,15,5,0,False,Employed,Asset Management/Investment Firm,Executive-Level,True
449002,Female,46.0,France,True,2009,2022,Non-member,False,4,14,0,True,Unemployed,Other (please specify),Other,True
6724456,Female,35.0,United Kingdom,False,2023,2025,Regular,True,2,3,0,False,Employed,Asset Management/Investment Firm,C-Suite,False
371260,Female,44.0,Europe excl France,False,2019,2024,Regular,True,5,6,0,False,Employed,Consulting Firm,Senior-Level,True
7078521,Male,38.0,France,True,2017,2023,Non-member,False,3,7,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6120715,Male,42.0,France,True,2010,2025,Regular,True,4,16,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6790495,Female,39.0,France,True,2016,2025,Regular,True,1,10,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6855220,Male,61.0,France,True,2014,2019,Regular,False,1,6,1,False,Employed,Asset Management/Investment Firm,Executive-Level,True
164496,Male,58.0,France,True,2004,2020,Non-member,False,1,17,0,False,Employed,Asset Management/Investment Firm,Executive-Level,True
2279010,Male,43.0,France,True,2009,2024,Regular,True,1,16,0,False,Unemployed,Other (please specify),Other,True
6916344,Male,40.0,France,True,2016,2025,Regular,True,4,10,0,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Senior-Level,False
